 24/10/2015 00:00:00,148
 25/10/2015 00:00:00,81
 26/10/2015 00:00:00,4
 27/10/2015 00:00:00,3
 28/10/2015 00:00:00,84
 29/10/2015 00:00:00,134
 30/10/2015 00:00:00,108
 31/10/2015 00:00:00,73
 01/11/2015 00:00:00,31
 02/11/2015 00:00:00,4
 03/11/2015 00:00:00,168
 04/11/2015 00:00:00,202
 05/11/2015 00:00:00,194
 06/11/2015 00:00:00,211
 07/11/2015 00:00:00,149
 08/11/2015 00:00:00,90
 09/11/2015 00:00:00,21
 10/11/2015 00:00:00,183
 11/11/2015 00:00:00,161
 12/11/2015 00:00:00,186
 13/11/2015 00:00:00,159
 14/11/2015 00:00:00,144
 15/11/2015 00:00:00,83
 16/11/2015 00:00:00,45
 17/11/2015 00:00:00,214
 18/11/2015 00:00:00,213
 19/11/2015 00:00:00,192
 20/11/2015 00:00:00,177
 21/11/2015 00:00:00,168
 22/11/2015 00:00:00,120
 23/11/2015 00:00:00,138
 24/11/2015 00:00:00,240
 25/11/2015 00:00:00,172
 26/11/2015 00:00:00,175
 27/11/2015 00:00:00,131
 28/11/2015 00:00:00,83
 29/11/2015 00:00:00,93
 30/11/2015 00:00:00,9
 01/12/2015 00:00:00,153
 02/12/2015 00:00:00,175
 03/12/2015 00:00:00,172
 04/12/2015 00:00:00,125
 05/12/2015 00:00:00,118
 06/12/2015 00:00:00,193
 07/12/2015 00:00:00,22
 08/12/2015 00:00:00,132
 09/12/2015 00:00:00,128
 10/12/2015 00:00:00,126
 11/12/2015 00:00:00,110
 12/12/2015 00:00:00,89
 13/12/2015 00:00:00,28
 14/12/2015 00:00:00,4
 15/12/2015 00:00:00,101
 16/12/2015 00:00:00,112
 17/12/2015 00:00:00,109
 18/12/2015 00:00:00,87
 19/12/2015 00:00:00,71
 20/12/2015 00:00:00,18
 21/12/2015 00:00:00,6
 22/12/2015 00:00:00,25
 23/12/2015 00:00:00,18
 24/12/2015 00:00:00,29
 25/12/2015 00:00:00,5
 26/12/2015 00:00:00,2
 27/12/2015 00:00:00,1
 28/12/2015 00:00:00,6
 29/12/2015 00:00:00,4
 30/12/2015 00:00:00,4
 31/12/2015 00:00:00,5
 01/01/2016 00:00:00,5
 02/01/2016 00:00:00,5
 03/01/2016 00:00:00,0
 04/01/2016 00:00:00,0
 05/01/2016 00:00:00,32
 06/01/2016 00:00:00,32
 07/01/2016 00:00:00,37
 08/01/2016 00:00:00,30
 09/01/2016 00:00:00,30
 10/01/2016 00:00:00,42
 11/01/2016 00:00:00,2
 12/01/2016 00:00:00,74
 13/01/2016 00:00:00,55
 14/01/2016 00:00:00,69
 15/01/2016 00:00:00,58
 16/01/2016 00:00:00,36
 17/01/2016 00:00:00,30
 18/01/2016 00:00:00,10
 19/01/2016 00:00:00,138
 20/01/2016 00:00:00,143
 21/01/2016 00:00:00,163
 22/01/2016 00:00:00,110
 23/01/2016 00:00:00,81
 24/01/2016 00:00:00,20
 25/01/2016 00:00:00,14
 26/01/2016 00:00:00,182
 27/01/2016 00:00:00,224
 28/01/2016 00:00:00,147
 29/01/2016 00:00:00,180
 30/01/2016 00:00:00,114
 31/01/2016 00:00:00,96
 01/02/2016 00:00:00,46
 02/02/2016 00:00:00,152
 03/02/2016 00:00:00,149
 04/02/2016 00:00:00,84
 05/02/2016 00:00:00,135
 06/02/2016 00:00:00,71
 07/02/2016 00:00:00,51
 08/02/2016 00:00:00,9
 09/02/2016 00:00:00,154
 10/02/2016 00:00:00,164
 11/02/2016 00:00:00,150
 12/02/2016 00:00:00,69
 13/02/2016 00:00:00,51
 14/02/2016 00:00:00,56
 15/02/2016 00:00:00,0
 16/02/2016 00:00:00,78
 17/02/2016 00:00:00,72
 18/02/2016 00:00:00,105
 19/02/2016 00:00:00,48
 20/02/2016 00:00:00,44
 21/02/2016 00:00:00,3
 22/02/2016 00:00:00,5
 23/02/2016 00:00:00,152
 24/02/2016 00:00:00,140
 25/02/2016 00:00:00,137
 26/02/2016 00:00:00,148
 27/02/2016 00:00:00,57
 28/02/2016 00:00:00,12
 29/02/2016 00:00:00,3
 01/03/2016 00:00:00,158
 02/03/2016 00:00:00,144
 03/03/2016 00:00:00,144
 04/03/2016 00:00:00,152
 05/03/2016 00:00:00,191
 06/03/2016 00:00:00,11
